pair_mode,label,ref_row_id,cand_row_id,ref_cve,cand_cve,ref_cwe,cand_cwe,language,coverage,risk_score,kg_consistency_score,exact_cve_provenance,exact_commit_provenance,cwe_match,kg_ref_available,vscore_ref_available,risk_only,coverage_only,kg_consistency,coverage_plus_kg,qgdca_no_kg,qgdca_full
same_cwe_different_cve,0,4839,24366,CVE-2014-9663,CVE-2017-5511,CWE-119,CWE-119,C,0.04395604395604396,0.8148359999999999,0.6499999999999999,False,False,True,True,True,0.8148359999999999,0.04395604395604396,0.6499999999999999,0.22576923076923075,-inf,-inf
cross_cwe_different_cve,0,4839,28844,CVE-2014-9663,CVE-2008-1514,CWE-119,CWE-399,C,0.04395604395604396,0.8148359999999999,0.30000000000000004,False,False,False,True,True,0.8148359999999999,0.04395604395604396,0.30000000000000004,0.12076923076923078,-inf,-inf
true_pair,1,8693,8693,CVE-2010-1149,CVE-2010-1149,CWE-200,CWE-200,C,0.9857142857142858,0.198932,0.5499999999999999,True,True,True,True,True,0.198932,0.9857142857142858,0.5499999999999999,0.855,0.8283578285714287,0.7587683714285713
same_cwe_different_cve,0,8693,17926,CVE-2010-1149,CVE-2012-6546,CWE-200,CWE-200,C,0.014285714285714285,0.198932,0.5499999999999999,False,False,True,True,True,0.198932,0.014285714285714285,0.5499999999999999,0.175,-inf,-inf
cross_cwe_different_cve,0,8693,17757,CVE-2010-1149,CVE-2012-5669,CWE-200,CWE-119,C,0.05714285714285714,0.198932,0.2,False,False,False,True,True,0.198932,0.05714285714285714,0.2,0.09999999999999999,-inf,-inf
true_pair,1,10951,10951,CVE-2023-44487,CVE-2023-44487,CWE-400,CWE-400,C++,0.9905660377358491,0.999984,1.0,True,True,True,True,True,0.999984,0.9905660377358491,1.0,0.9933962264150944,0.9924496301886793,0.9943372226415094
same_cwe_different_cve,0,10951,830,CVE-2023-44487,CVE-2019-15226,CWE-400,CWE-400,C++,0.04716981132075472,0.999984,0.85,False,False,True,True,True,0.999984,0.04716981132075472,0.85,0.2880188679245283,-inf,-inf
cross_cwe_different_cve,0,10951,6930,CVE-2023-44487,CVE-2022-1629,CWE-400,CWE-126,C++,0.009433962264150943,0.999984,0.6499999999999999,False,False,False,True,True,0.999984,0.009433962264150943,0.6499999999999999,0.20160377358490564,-inf,-inf
true_pair,1,30082,30082,CVE-2020-20739,CVE-2020-20739,CWE-909,CWE-909,C,1.0,0.629792,0.5499999999999999,True,True,True,True,True,0.629792,1.0,0.5499999999999999,0.865,0.9259584000000001,0.8319688
same_cwe_different_cve,0,30082,8808,CVE-2020-20739,CVE-2010-3297,CWE-909,CWE-909,C,0.021739130434782608,0.629792,0.5499999999999999,False,False,True,True,True,0.629792,0.021739130434782608,0.5499999999999999,0.1802173913043478,-inf,-inf
cross_cwe_different_cve,0,30082,19657,CVE-2020-20739,CVE-2014-3183,CWE-909,CWE-119,C,0.043478260869565216,0.629792,0.2,False,False,False,True,True,0.629792,0.043478260869565216,0.2,0.09043478260869564,-inf,-inf
true_pair,1,9080,9080,CVE-2017-6952,CVE-2017-6952,CWE-190,CWE-190,C,1.0,0.7896080000000001,0.5499999999999999,True,True,True,True,True,0.7896080000000001,1.0,0.5499999999999999,0.865,0.9579216,0.8559412
same_cwe_different_cve,0,9080,22678,CVE-2017-6952,CVE-2016-5770,CWE-190,CWE-190,C,0.05,0.7896080000000001,0.5499999999999999,False,False,True,True,True,0.7896080000000001,0.05,0.5499999999999999,0.19999999999999998,-inf,-inf
cross_cwe_different_cve,0,9080,29589,CVE-2017-6952,CVE-2021-46928,CWE-190,CWE-755,C,0.1,0.7896080000000001,0.2,False,False,False,True,True,0.7896080000000001,0.1,0.2,0.13,-inf,-inf
true_pair,1,29495,29495,CVE-2023-46045,CVE-2023-46045,CWE-125,CWE-125,C,1.0,0.662924,0.9,True,True,True,True,True,0.662924,1.0,0.9,0.97,0.9325848000000001,0.9244386
same_cwe_different_cve,0,29495,30221,CVE-2023-46045,CVE-2019-20808,CWE-125,CWE-125,C,0.07692307692307693,0.662924,0.75,False,False,True,True,True,0.662924,0.07692307692307693,0.75,0.27884615384615385,-inf,-inf
cross_cwe_different_cve,0,29495,29637,CVE-2023-46045,CVE-2020-7105,CWE-125,CWE-476,C,0.038461538461538464,0.662924,0.4,False,False,False,True,True,0.662924,0.038461538461538464,0.4,0.14692307692307693,-inf,-inf
true_pair,1,9727,9727,CVE-2017-10929,CVE-2017-10929,CWE-119,CWE-119,C,0.9875,0.7764800000000001,0.5499999999999999,True,True,True,True,True,0.7764800000000001,0.9875,0.5499999999999999,0.85625,0.945296,0.846472
same_cwe_different_cve,0,9727,24937,CVE-2017-10929,CVE-2017-10971,CWE-119,CWE-119,C,0.0125,0.7764800000000001,0.5499999999999999,False,False,True,True,True,0.7764800000000001,0.0125,0.5499999999999999,0.17375,-inf,-inf
cross_cwe_different_cve,0,9727,10462,CVE-2017-10929,CVE-2018-17182,CWE-119,CWE-416,C,0.0125,0.7764800000000001,0.2,False,False,False,True,True,0.7764800000000001,0.0125,0.2,0.06874999999999999,-inf,-inf
true_pair,1,11069,11069,CVE-2023-46927,CVE-2023-46927,CWE-787,CWE-787,C,1.0,0.37214800000000003,0.9,True,True,True,True,True,0.37214800000000003,1.0,0.9,0.97,0.8744296,0.8808222
same_cwe_different_cve,0,11069,6630,CVE-2023-46927,CVE-2022-25044,CWE-787,CWE-787,C,0.08,0.37214800000000003,0.75,False,False,True,True,True,0.37214800000000003,0.08,0.75,0.28099999999999997,-inf,-inf
cross_cwe_different_cve,0,11069,23543,CVE-2023-46927,CVE-2015-8730,CWE-787,CWE-20,C,0.05,0.37214800000000003,0.4,False,False,False,True,True,0.37214800000000003,0.05,0.4,0.155,-inf,-inf
true_pair,1,20339,20339,CVE-2015-1271,CVE-2015-1271,CWE-119,CWE-119,C++,0.9534883720930233,0.7136560000000001,0.5499999999999999,True,True,True,True,True,0.7136560000000001,0.9534883720930233,0.5499999999999999,0.8324418604651163,0.9055218976744187,0.8166414232558139
same_cwe_different_cve,0,20339,18460,CVE-2015-1271,CVE-2011-3346,CWE-119,CWE-119,C++,0.046511627906976744,0.7136560000000001,0.5499999999999999,False,False,True,True,True,0.7136560000000001,0.046511627906976744,0.5499999999999999,0.19755813953488371,-inf,-inf
cross_cwe_different_cve,0,20339,26995,CVE-2015-1271,CVE-2022-41909,CWE-119,CWE-476,C++,0.023255813953488372,0.7136560000000001,0.2,False,False,False,True,True,0.7136560000000001,0.023255813953488372,0.2,0.07627906976744186,-inf,-inf
true_pair,1,2526,2526,CVE-2015-5070,CVE-2015-5070,CWE-200,CWE-200,C++,0.95,0.484544,0.5499999999999999,True,True,True,True,True,0.484544,0.95,0.5499999999999999,0.8299999999999998,0.8569088,0.7801815999999999
same_cwe_different_cve,0,2526,26409,CVE-2015-5070,CVE-2017-5967,CWE-200,CWE-200,C++,0.05,0.484544,0.5499999999999999,False,False,True,True,True,0.484544,0.05,0.5499999999999999,0.19999999999999998,-inf,-inf
cross_cwe_different_cve,0,2526,14624,CVE-2015-5070,CVE-2022-4127,CWE-200,CWE-476,C++,0.05,0.484544,0.35,False,False,False,True,True,0.484544,0.05,0.35,0.13999999999999999,-inf,-inf
true_pair,1,21807,21807,CVE-2022-26126,CVE-2022-26126,CWE-119,CWE-119,C,0.9705882352941176,0.709624,0.9,True,True,True,True,True,0.709624,0.9705882352941176,0.9,0.9494117647058823,0.9183953882352942,0.9137965411764705
same_cwe_different_cve,0,21807,20187,CVE-2022-26126,CVE-2015-2831,CWE-119,CWE-119,C,0.058823529411764705,0.709624,0.75,False,False,True,True,True,0.709624,0.058823529411764705,0.75,0.2661764705882353,-inf,-inf
cross_cwe_different_cve,0,21807,5126,CVE-2022-26126,CVE-2015-4652,CWE-119,CWE-20,C,0.029411764705882353,0.709624,0.4,False,False,False,True,True,0.709624,0.029411764705882353,0.4,0.14058823529411765,-inf,-inf
true_pair,1,11246,11246,CVE-2017-6307,CVE-2017-6307,CWE-787,CWE-787,C,1.0,0.7447079999999999,0.5499999999999999,True,True,True,True,True,0.7447079999999999,1.0,0.5499999999999999,0.865,0.9489416,0.8492061999999999
same_cwe_different_cve,0,11246,27041,CVE-2017-6307,CVE-2014-125003,CWE-787,CWE-787,C,0.07228915662650602,0.7447079999999999,0.5499999999999999,False,False,True,True,True,0.7447079999999999,0.07228915662650602,0.5499999999999999,0.2156024096385542,-inf,-inf
cross_cwe_different_cve,0,11246,29455,CVE-2017-6307,CVE-2024-0641,CWE-787,CWE-667,C,0.024096385542168676,0.7447079999999999,0.2,False,False,False,True,True,0.7447079999999999,0.024096385542168676,0.2,0.07686746987951806,-inf,-inf
true_pair,1,12625,12625,CVE-2019-19553,CVE-2019-19553,CWE-909,CWE-909,C,1.0,0.808024,0.5499999999999999,True,True,True,True,True,0.808024,1.0,0.5499999999999999,0.865,0.9616048,0.8587035999999999
same_cwe_different_cve,0,12625,11302,CVE-2019-19553,CVE-2021-28167,CWE-909,CWE-909,C,0.09523809523809523,0.808024,0.7,False,False,True,True,True,0.808024,0.09523809523809523,0.7,0.2766666666666666,-inf,-inf
cross_cwe_different_cve,0,12625,14728,CVE-2019-19553,CVE-2020-25604,CWE-909,CWE-362,C,0.047619047619047616,0.808024,0.2,False,False,False,True,True,0.808024,0.047619047619047616,0.2,0.09333333333333332,-inf,-inf
true_pair,1,14201,14201,CVE-2024-22050,CVE-2024-22050,CWE-22,CWE-22,C,1.0,0.6715559999999999,0.9,True,True,True,True,True,0.6715559999999999,1.0,0.9,0.97,0.9343112,0.9257333999999999
same_cwe_different_cve,0,14201,27114,CVE-2024-22050,CVE-2023-28371,CWE-22,CWE-22,C,0.06451612903225806,0.6715559999999999,0.75,False,False,True,True,True,0.6715559999999999,0.06451612903225806,0.75,0.2701612903225806,-inf,-inf
cross_cwe_different_cve,0,14201,28916,CVE-2024-22050,CVE-2008-1897,CWE-22,CWE-287,C,0.0967741935483871,0.6715559999999999,0.4,False,False,False,True,True,0.6715559999999999,0.0967741935483871,0.4,0.18774193548387097,-inf,-inf
true_pair,1,26517,26517,CVE-2021-28167,CVE-2021-28167,CWE-909,CWE-909,C,0.8333333333333334,0.6358600000000001,0.9,True,True,True,True,True,0.6358600000000001,0.8333333333333334,0.9,0.8533333333333334,0.7938386666666668,0.820379
same_cwe_different_cve,0,26517,8893,CVE-2021-28167,CVE-2010-3877,CWE-909,CWE-909,C,0.08333333333333333,0.6358600000000001,0.75,False,False,True,True,True,0.6358600000000001,0.08333333333333333,0.75,0.2833333333333333,-inf,-inf
cross_cwe_different_cve,0,26517,16129,CVE-2021-28167,CVE-2015-8994,CWE-909,CWE-264,C,0.08333333333333333,0.6358600000000001,0.4,False,False,False,True,True,0.6358600000000001,0.08333333333333333,0.4,0.17833333333333332,-inf,-inf
true_pair,1,7354,7354,CVE-2016-3824,CVE-2016-3824,CWE-119,CWE-119,C++,1.0,0.509432,0.5499999999999999,True,True,True,True,True,0.509432,1.0,0.5499999999999999,0.865,0.9018864000000001,0.8139147999999999
same_cwe_different_cve,0,7354,20498,CVE-2016-3824,CVE-2012-0807,CWE-119,CWE-119,C++,0.021739130434782608,0.509432,0.5499999999999999,False,False,True,True,True,0.509432,0.021739130434782608,0.5499999999999999,0.1802173913043478,-inf,-inf
cross_cwe_different_cve,0,7354,6487,CVE-2016-3824,CVE-2022-0676,CWE-119,CWE-787,C++,0.06521739130434782,0.509432,0.2,False,False,False,True,True,0.509432,0.06521739130434782,0.2,0.10565217391304346,-inf,-inf
true_pair,1,27108,27108,CVE-2023-27590,CVE-2023-27590,CWE-120,CWE-120,C,1.0,0.559936,0.9,True,True,True,True,True,0.559936,1.0,0.9,0.97,0.9119872,0.9089904
same_cwe_different_cve,0,27108,6209,CVE-2023-27590,CVE-2022-47087,CWE-120,CWE-120,C,0.058823529411764705,0.559936,0.9,False,False,True,True,True,0.559936,0.058823529411764705,0.9,0.31117647058823533,-inf,-inf
cross_cwe_different_cve,0,27108,30877,CVE-2023-27590,CVE-2018-10001,CWE-120,CWE-125,C,0.08823529411764706,0.559936,0.4,False,False,False,True,True,0.559936,0.08823529411764706,0.4,0.18176470588235294,-inf,-inf
true_pair,1,26499,26499,CVE-2020-35980,CVE-2020-35980,CWE-416,CWE-416,C,1.0,0.723968,0.5499999999999999,True,True,True,True,True,0.723968,1.0,0.5499999999999999,0.865,0.9447936,0.8460951999999999
same_cwe_different_cve,0,26499,12593,CVE-2020-35980,CVE-2019-19531,CWE-416,CWE-416,C,0.06666666666666667,0.723968,0.5499999999999999,False,False,True,True,True,0.723968,0.06666666666666667,0.5499999999999999,0.21166666666666664,-inf,-inf
cross_cwe_different_cve,0,26499,4530,CVE-2020-35980,CVE-2018-6345,CWE-416,CWE-787,C,0.13333333333333333,0.723968,0.2,False,False,False,True,True,0.723968,0.13333333333333333,0.2,0.15333333333333332,-inf,-inf
true_pair,1,11486,11486,CVE-2021-29611,CVE-2021-29611,CWE-20,CWE-20,C++,1.0,0.2563,0.5499999999999999,True,True,True,True,True,0.2563,1.0,0.5499999999999999,0.865,0.85126,0.7759449999999999
same_cwe_different_cve,0,11486,23905,CVE-2021-29611,CVE-2010-1152,CWE-20,CWE-20,C++,0.16666666666666666,0.2563,0.5499999999999999,False,False,True,True,True,0.2563,0.16666666666666666,0.5499999999999999,0.2816666666666666,-inf,-inf
cross_cwe_different_cve,0,11486,16031,CVE-2021-29611,CVE-2019-15226,CWE-20,CWE-400,C++,0.08333333333333333,0.2563,0.2,False,False,False,True,True,0.2563,0.08333333333333333,0.2,0.11833333333333332,-inf,-inf
true_pair,1,5977,5977,CVE-2017-18029,CVE-2017-18029,CWE-772,CWE-772,C,1.0,0.7475320000000001,0.5499999999999999,True,True,True,True,True,0.7475320000000001,1.0,0.5499999999999999,0.865,0.9495064000000001,0.8496298
same_cwe_different_cve,0,5977,24791,CVE-2017-18029,CVE-2017-9439,CWE-772,CWE-772,C,0.3333333333333333,0.7475320000000001,0.5499999999999999,False,False,True,True,True,0.7475320000000001,0.3333333333333333,0.5499999999999999,0.3983333333333333,-inf,-inf
cross_cwe_different_cve,0,5977,1106,CVE-2017-18029,CVE-2022-24976,CWE-772,CWE-287,C,0.050505050505050504,0.7475320000000001,0.2,False,False,False,True,True,0.7475320000000001,0.050505050505050504,0.2,0.09535353535353536,-inf,-inf
true_pair,1,6882,6882,CVE-2022-27239,CVE-2022-27239,CWE-787,CWE-787,C,0.9924242424242424,0.6359,0.5499999999999999,True,True,True,True,True,0.6359,0.9924242424242424,0.5499999999999999,0.8596969696969696,0.921119393939394,0.8283395454545455
same_cwe_different_cve,0,6882,31519,CVE-2022-27239,CVE-2020-15306,CWE-787,CWE-787,C,0.05303030303030303,0.6359,0.5499999999999999,False,False,True,True,True,0.6359,0.05303030303030303,0.5499999999999999,0.2021212121212121,-inf,-inf
cross_cwe_different_cve,0,6882,29487,CVE-2022-27239,CVE-2023-6200,CWE-787,CWE-362,C,0.022727272727272728,0.6359,0.35,False,False,False,True,True,0.6359,0.022727272727272728,0.35,0.12090909090909091,-inf,-inf
true_pair,1,13092,13092,CVE-2018-25022,CVE-2018-25022,CWE-200,CWE-200,C,1.0,0.542068,0.5499999999999999,True,True,True,True,True,0.542068,1.0,0.5499999999999999,0.865,0.9084136,0.8188101999999999
same_cwe_different_cve,0,13092,11197,CVE-2018-25022,CVE-2017-5967,CWE-200,CWE-200,C,0.022727272727272728,0.542068,0.5499999999999999,False,False,True,True,True,0.542068,0.022727272727272728,0.5499999999999999,0.18090909090909088,-inf,-inf
cross_cwe_different_cve,0,13092,372,CVE-2018-25022,CVE-2019-1010294,CWE-200,CWE-189,C,0.022727272727272728,0.542068,0.2,False,False,False,True,True,0.542068,0.022727272727272728,0.2,0.0759090909090909,-inf,-inf
true_pair,1,26481,26481,CVE-2016-10094,CVE-2016-10094,CWE-189,CWE-189,C,0.9875,0.7713920000000001,0.5499999999999999,True,True,True,True,True,0.7713920000000001,0.9875,0.5499999999999999,0.85625,0.9442784000000001,0.8457087999999999
same_cwe_different_cve,0,26481,13522,CVE-2016-10094,CVE-2014-7915,CWE-189,CWE-189,C,0.0125,0.7713920000000001,0.5499999999999999,False,False,True,True,True,0.7713920000000001,0.0125,0.5499999999999999,0.17375,-inf,-inf
cross_cwe_different_cve,0,26481,1003,CVE-2016-10094,CVE-2021-45429,CWE-189,CWE-120,C,0.0375,0.7713920000000001,0.2,False,False,False,True,True,0.7713920000000001,0.0375,0.2,0.08625,-inf,-inf
true_pair,1,15051,15051,CVE-2021-3336,CVE-2021-3336,CWE-295,CWE-295,C,0.9680851063829787,0.6920439999999999,0.5499999999999999,True,True,True,True,True,0.6920439999999999,0.9680851063829787,0.5499999999999999,0.8426595744680851,0.912876885106383,0.8221576638297872
same_cwe_different_cve,0,15051,11961,CVE-2021-3336,CVE-2023-0464,CWE-295,CWE-295,C,0.010638297872340425,0.6920439999999999,0.7,False,False,True,True,True,0.6920439999999999,0.010638297872340425,0.7,0.2174468085106383,-inf,-inf
cross_cwe_different_cve,0,15051,22635,CVE-2021-3336,CVE-2016-5093,CWE-295,CWE-125,C,0.031914893617021274,0.6920439999999999,0.2,False,False,False,True,True,0.6920439999999999,0.031914893617021274,0.2,0.0823404255319149,-inf,-inf
true_pair,1,30992,30992,CVE-2018-11595,CVE-2018-11595,CWE-119,CWE-119,C,0.9743589743589743,0.734564,0.5499999999999999,True,True,True,True,True,0.734564,0.9743589743589743,0.5499999999999999,0.8470512820512819,0.9263999794871796,0.8322999846153845
same_cwe_different_cve,0,30992,2070,CVE-2018-11595,CVE-2012-5134,CWE-119,CWE-119,C,0.07692307692307693,0.734564,0.5499999999999999,False,False,True,True,True,0.734564,0.07692307692307693,0.5499999999999999,0.21884615384615383,-inf,-inf
cross_cwe_different_cve,0,30992,148,CVE-2018-11595,CVE-2019-11811,CWE-119,CWE-416,C,0.10256410256410256,0.734564,0.2,False,False,False,True,True,0.734564,0.10256410256410256,0.2,0.1317948717948718,-inf,-inf
true_pair,1,14642,14642,CVE-2022-3491,CVE-2022-3491,CWE-122,CWE-122,C,1.0,0.39412,0.9,True,True,True,True,True,0.39412,1.0,0.9,0.97,0.878824,0.884118
same_cwe_different_cve,0,14642,27154,CVE-2022-3491,CVE-2023-1448,CWE-122,CWE-122,C,0.03225806451612903,0.39412,0.9,False,False,True,True,True,0.39412,0.03225806451612903,0.9,0.29258064516129034,-inf,-inf
cross_cwe_different_cve,0,14642,9086,CVE-2022-3491,CVE-2017-7187,CWE-122,CWE-119,C,0.03225806451612903,0.39412,0.4,False,False,False,True,True,0.39412,0.03225806451612903,0.4,0.14258064516129032,-inf,-inf
true_pair,1,17752,17752,CVE-2012-3364,CVE-2012-3364,CWE-119,CWE-119,C,1.0,0.662452,0.6499999999999999,True,True,True,True,True,0.662452,1.0,0.6499999999999999,0.8949999999999999,0.9324904,0.8618678
same_cwe_different_cve,0,17752,4262,CVE-2012-3364,CVE-2016-1686,CWE-119,CWE-119,C,0.09090909090909091,0.662452,0.6499999999999999,False,False,True,True,True,0.662452,0.09090909090909091,0.6499999999999999,0.2586363636363636,-inf,-inf
cross_cwe_different_cve,0,17752,10383,CVE-2012-3364,CVE-2018-16403,CWE-119,CWE-125,C,0.09090909090909091,0.662452,0.30000000000000004,False,False,False,True,True,0.662452,0.09090909090909091,0.30000000000000004,0.15363636363636363,-inf,-inf
true_pair,1,24403,24403,CVE-2014-9114,CVE-2014-9114,CWE-77,CWE-77,C,1.0,0.652624,0.9,True,True,True,True,True,0.652624,1.0,0.9,0.97,0.9305248,0.9228936
same_cwe_different_cve,0,24403,1430,CVE-2014-9114,CVE-2022-3008,CWE-77,CWE-77,C,0.05263157894736842,0.652624,0.75,False,False,True,True,True,0.652624,0.05263157894736842,0.75,0.2618421052631579,-inf,-inf
cross_cwe_different_cve,0,24403,24688,CVE-2014-9114,CVE-2017-0592,CWE-77,CWE-119,C,0.05263157894736842,0.652624,0.4,False,False,False,True,True,0.652624,0.05263157894736842,0.4,0.1568421052631579,-inf,-inf
true_pair,1,28143,28143,CVE-2017-14136,CVE-2017-14136,CWE-787,CWE-787,C++,1.0,0.681852,0.5499999999999999,True,True,True,True,True,0.681852,1.0,0.5499999999999999,0.865,0.9363704,0.8397777999999999
same_cwe_different_cve,0,28143,17035,CVE-2017-14136,CVE-2022-43249,CWE-787,CWE-787,C++,0.08064516129032258,0.681852,0.7,False,False,True,True,True,0.681852,0.08064516129032258,0.7,0.2664516129032258,-inf,-inf
cross_cwe_different_cve,0,28143,3695,CVE-2017-14136,CVE-2023-0160,CWE-787,CWE-667,C++,0.016129032258064516,0.681852,0.2,False,False,False,True,True,0.681852,0.016129032258064516,0.2,0.07129032258064516,-inf,-inf
true_pair,1,5302,5302,CVE-2021-36087,CVE-2021-36087,CWE-125,CWE-125,C,1.0,0.34154399999999996,0.5499999999999999,True,True,True,True,True,0.34154399999999996,1.0,0.5499999999999999,0.865,0.8683088,0.7887316
same_cwe_different_cve,0,5302,5494,CVE-2021-36087,CVE-2021-37620,CWE-125,CWE-125,C,0.05263157894736842,0.34154399999999996,0.7,False,False,True,True,True,0.34154399999999996,0.05263157894736842,0.7,0.2468421052631579,-inf,-inf
cross_cwe_different_cve,0,5302,13039,CVE-2021-36087,CVE-2021-25940,CWE-125,CWE-613,C,0.05263157894736842,0.34154399999999996,0.35,False,False,False,True,True,0.34154399999999996,0.05263157894736842,0.35,0.14184210526315788,-inf,-inf
true_pair,1,29679,29679,CVE-2019-18282,CVE-2019-18282,CWE-330,CWE-330,C,1.0,0.651468,0.5499999999999999,True,True,True,True,True,0.651468,1.0,0.5499999999999999,0.865,0.9302936,0.8352202
same_cwe_different_cve,0,29679,15866,CVE-2019-18282,CVE-2019-1549,CWE-330,CWE-330,C,0.08333333333333333,0.651468,0.5499999999999999,False,False,True,True,True,0.651468,0.08333333333333333,0.5499999999999999,0.2233333333333333,-inf,-inf
cross_cwe_different_cve,0,29679,7146,CVE-2019-18282,CVE-2018-7336,CWE-330,CWE-476,C,0.08333333333333333,0.651468,0.2,False,False,False,True,True,0.651468,0.08333333333333333,0.2,0.11833333333333332,-inf,-inf
true_pair,1,8391,8391,CVE-2016-1617,CVE-2016-1617,CWE-200,CWE-200,C++,1.0,0.522104,0.5499999999999999,True,True,True,True,True,0.522104,1.0,0.5499999999999999,0.865,0.9044208,0.8158156
same_cwe_different_cve,0,8391,18312,CVE-2016-1617,CVE-2013-7263,CWE-200,CWE-200,C++,0.16666666666666666,0.522104,0.5499999999999999,False,False,True,True,True,0.522104,0.16666666666666666,0.5499999999999999,0.2816666666666666,-inf,-inf
cross_cwe_different_cve,0,8391,29576,CVE-2016-1617,CVE-2021-46925,CWE-200,CWE-362,C++,0.08333333333333333,0.522104,0.35,False,False,False,True,True,0.522104,0.08333333333333333,0.35,0.16333333333333333,-inf,-inf
true_pair,1,21284,21284,CVE-2017-16911,CVE-2017-16911,CWE-200,CWE-200,C,1.0,0.40803200000000006,0.5499999999999999,True,True,True,True,True,0.40803200000000006,1.0,0.5499999999999999,0.865,0.8816064000000001,0.7987047999999999
same_cwe_different_cve,0,21284,9428,CVE-2017-16911,CVE-2016-10351,CWE-200,CWE-200,C,0.0625,0.40803200000000006,0.5499999999999999,False,False,True,True,True,0.40803200000000006,0.0625,0.5499999999999999,0.20875,-inf,-inf
cross_cwe_different_cve,0,21284,388,CVE-2017-16911,CVE-2019-13618,CWE-200,CWE-125,C,0.0625,0.40803200000000006,0.2,False,False,False,True,True,0.40803200000000006,0.0625,0.2,0.10375,-inf,-inf
true_pair,1,6487,6487,CVE-2022-0676,CVE-2022-0676,CWE-787,CWE-787,C,1.0,0.719984,0.5499999999999999,True,True,True,True,True,0.719984,1.0,0.5499999999999999,0.865,0.9439968000000001,0.8454976
same_cwe_different_cve,0,6487,10609,CVE-2022-0676,CVE-2018-18957,CWE-787,CWE-787,C,0.06666666666666667,0.719984,0.5499999999999999,False,False,True,True,True,0.719984,0.06666666666666667,0.5499999999999999,0.21166666666666664,-inf,-inf
cross_cwe_different_cve,0,6487,20486,CVE-2022-0676,CVE-2011-2189,CWE-787,CWE-400,C,0.03333333333333333,0.719984,0.2,False,False,False,True,True,0.719984,0.03333333333333333,0.2,0.08333333333333333,-inf,-inf
true_pair,1,24213,24213,CVE-2011-2761,CVE-2011-2761,CWE-399,CWE-399,C++,1.0,0.486192,0.5499999999999999,True,True,True,True,True,0.486192,1.0,0.5499999999999999,0.865,0.8972384,0.8104288
same_cwe_different_cve,0,24213,8201,CVE-2011-2761,CVE-2015-7509,CWE-399,CWE-399,C++,0.14285714285714285,0.486192,0.5499999999999999,False,False,True,True,True,0.486192,0.14285714285714285,0.5499999999999999,0.26499999999999996,-inf,-inf
cross_cwe_different_cve,0,24213,13811,CVE-2011-2761,CVE-2008-5395,CWE-399,CWE-119,C++,0.14285714285714285,0.486192,0.2,False,False,False,True,True,0.486192,0.14285714285714285,0.2,0.15999999999999998,-inf,-inf
true_pair,1,19506,19506,CVE-2016-2463,CVE-2016-2463,CWE-119,CWE-119,C,1.0,0.7199,0.5499999999999999,True,True,True,True,True,0.7199,1.0,0.5499999999999999,0.865,0.94398,0.8454849999999999
same_cwe_different_cve,0,19506,23096,CVE-2016-2463,CVE-2016-9422,CWE-119,CWE-119,C,0.08695652173913043,0.7199,0.5499999999999999,False,False,True,True,True,0.7199,0.08695652173913043,0.5499999999999999,0.22586956521739127,-inf,-inf
cross_cwe_different_cve,0,19506,1345,CVE-2016-2463,CVE-2022-0850,CWE-119,CWE-200,C,0.021739130434782608,0.7199,0.35,False,False,False,True,True,0.7199,0.021739130434782608,0.35,0.12021739130434782,-inf,-inf
true_pair,1,9856,9856,CVE-2020-9429,CVE-2020-9429,CWE-476,CWE-476,C,1.0,0.736696,0.5499999999999999,True,True,True,True,True,0.736696,1.0,0.5499999999999999,0.865,0.9473392,0.8480044
same_cwe_different_cve,0,9856,25659,CVE-2020-9429,CVE-2018-17073,CWE-476,CWE-476,C,0.01818181818181818,0.736696,0.5499999999999999,False,False,True,True,True,0.736696,0.01818181818181818,0.5499999999999999,0.1777272727272727,-inf,-inf
cross_cwe_different_cve,0,9856,23832,CVE-2020-9429,CVE-2014-9319,CWE-476,CWE-119,C,0.07272727272727272,0.736696,0.2,False,False,False,True,True,0.736696,0.07272727272727272,0.2,0.1109090909090909,-inf,-inf
true_pair,1,19923,19923,CVE-2019-10649,CVE-2019-10649,CWE-401,CWE-401,C,1.0,0.628928,0.5499999999999999,True,True,True,True,True,0.628928,1.0,0.5499999999999999,0.865,0.9257856000000001,0.8318391999999999
same_cwe_different_cve,0,19923,14487,CVE-2019-10649,CVE-2019-20388,CWE-401,CWE-401,C,0.04,0.628928,0.7,False,False,True,True,True,0.628928,0.04,0.7,0.238,-inf,-inf
cross_cwe_different_cve,0,19923,1032,CVE-2019-10649,CVE-2022-23564,CWE-401,CWE-617,C,0.02,0.628928,0.35,False,False,False,True,True,0.628928,0.02,0.35,0.119,-inf,-inf
true_pair,1,4580,4580,CVE-2019-7308,CVE-2019-7308,CWE-189,CWE-189,C,0.9919354838709677,0.50096,0.5499999999999999,True,True,True,True,True,0.50096,0.9919354838709677,0.5499999999999999,0.8593548387096774,0.8937403870967742,0.8078052903225805
same_cwe_different_cve,0,4580,2820,CVE-2019-7308,CVE-2013-2094,CWE-189,CWE-189,C,0.056451612903225805,0.50096,0.7,False,False,True,True,True,0.50096,0.056451612903225805,0.7,0.24951612903225806,-inf,-inf
cross_cwe_different_cve,0,4580,3259,CVE-2019-7308,CVE-2013-7348,CWE-189,CWE-399,C,0.03225806451612903,0.50096,0.2,False,False,False,True,True,0.50096,0.03225806451612903,0.2,0.08258064516129032,-inf,-inf
