scenario,replicate,policy,policy_label,true_positive,false_admission,false_negative,admitted,rejected,abstained,n_true,n_negative,recall,false_admission_rate,precision,abstain_rate,debt_adjusted_utility,spoofed_negative_count,spoofed_negative_admitted,spoofed_negative_admission_rate,dropped_positive_count,dropped_positive_admitted,dropped_positive_abstained,dropped_positive_abstain_rate
spoof_05,162,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,298,0,0.0,0,0,0,0.0
spoof_05,162,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,298,0,0.0,0,0,0,0.0
spoof_05,163,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,275,0,0.0,0,0,0,0.0
spoof_05,163,claimed_provenance_only,Claimed provenance only,5954,275,0,6229,5679,0,5954,5954,1.0,0.04618743701713134,0.9558516615829186,0.0,0.861437688948606,275,275,1.0,0,0,0,0.0
spoof_05,163,claimed_or_coverage,Claimed provenance OR coverage,5954,279,0,6233,5675,0,5954,5954,1.0,0.04685925428283507,0.9552382480346543,0.0,0.8594222371514948,275,275,1.0,0,0,0,0.0
spoof_05,163,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,275,0,0.0,0,0,0,0.0
spoof_05,163,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,275,0,0.0,0,0,0,0.0
spoof_05,164,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,270,0,0.0,0,0,0,0.0
spoof_05,164,claimed_provenance_only,Claimed provenance only,5954,270,0,6224,5684,0,5954,5954,1.0,0.04534766543500168,0.9566195372750642,0.0,0.863957003694995,270,270,1.0,0,0,0,0.0
spoof_05,164,claimed_or_coverage,Claimed provenance OR coverage,5954,274,0,6228,5680,0,5954,5954,1.0,0.04601948270070541,0.9560051380860629,0.0,0.8619415518978838,270,270,1.0,0,0,0,0.0
spoof_05,164,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,270,0,0.0,0,0,0,0.0
spoof_05,164,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,270,0,0.0,0,0,0,0.0
spoof_05,165,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,339,0,0.0,0,0,0,0.0
spoof_05,165,claimed_provenance_only,Claimed provenance only,5954,339,0,6293,5615,0,5954,5954,1.0,0.056936513268391,0.946130621325282,0.0,0.829190460194827,339,339,1.0,0,0,0,0.0
spoof_05,165,claimed_or_coverage,Claimed provenance OR coverage,5954,343,0,6297,5611,0,5954,5954,1.0,0.057608330534094726,0.945529617278069,0.0,0.8271750083977158,339,339,1.0,0,0,0,0.0
spoof_05,165,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,339,0,0.0,0,0,0,0.0
spoof_05,165,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,339,0,0.0,0,0,0,0.0
spoof_05,166,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,307,0,0.0,0,0,0,0.0
spoof_05,166,claimed_provenance_only,Claimed provenance only,5954,307,0,6261,5647,0,5954,5954,1.0,0.05156197514276117,0.9509662993132088,0.0,0.8453140745717165,307,307,1.0,0,0,0,0.0
spoof_05,166,claimed_or_coverage,Claimed provenance OR coverage,5954,311,0,6265,5643,0,5954,5954,1.0,0.052233792408464895,0.9503591380686353,0.0,0.8432986227746053,307,307,1.0,0,0,0,0.0
spoof_05,166,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,307,0,0.0,0,0,0,0.0
spoof_05,166,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,307,0,0.0,0,0,0,0.0
spoof_05,167,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,300,0,0.0,0,0,0,0.0
spoof_05,167,claimed_provenance_only,Claimed provenance only,5954,300,0,6254,5654,0,5954,5954,1.0,0.05038629492777964,0.9520307003517748,0.0,0.8488411152166611,300,300,1.0,0,0,0,0.0
spoof_05,167,claimed_or_coverage,Claimed provenance OR coverage,5954,304,0,6258,5650,0,5954,5954,1.0,0.05105811219348337,0.9514221796100991,0.0,0.8468256634195499,300,300,1.0,0,0,0,0.0
spoof_05,167,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,300,0,0.0,0,0,0,0.0
spoof_05,167,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,300,0,0.0,0,0,0,0.0
spoof_05,168,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,257,0,0.0,0,0,0,0.0
spoof_05,168,claimed_provenance_only,Claimed provenance only,5954,257,0,6211,5697,0,5954,5954,1.0,0.04316425932146456,0.958621800032201,0.0,0.8705072220356063,257,257,1.0,0,0,0,0.0
spoof_05,168,claimed_or_coverage,Claimed provenance OR coverage,5954,261,0,6215,5693,0,5954,5954,1.0,0.04383607658716829,0.9580048270313757,0.0,0.8684917702384951,257,257,1.0,0,0,0,0.0
spoof_05,168,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,257,0,0.0,0,0,0,0.0
spoof_05,168,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,257,0,0.0,0,0,0,0.0
spoof_05,169,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,301,0,0.0,0,0,0,0.0
spoof_05,169,claimed_provenance_only,Claimed provenance only,5954,301,0,6255,5653,0,5954,5954,1.0,0.050554249244205575,0.9518784972022382,0.0,0.8483372522673833,301,301,1.0,0,0,0,0.0
spoof_05,169,claimed_or_coverage,Claimed provenance OR coverage,5954,305,0,6259,5649,0,5954,5954,1.0,0.0512260665099093,0.9512701709538265,0.0,0.8463218004702721,301,301,1.0,0,0,0,0.0
spoof_05,169,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,301,0,0.0,0,0,0,0.0
spoof_05,169,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,301,0,0.0,0,0,0,0.0
spoof_05,170,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,307,0,0.0,0,0,0,0.0
spoof_05,170,claimed_provenance_only,Claimed provenance only,5954,307,0,6261,5647,0,5954,5954,1.0,0.05156197514276117,0.9509662993132088,0.0,0.8453140745717165,307,307,1.0,0,0,0,0.0
spoof_05,170,claimed_or_coverage,Claimed provenance OR coverage,5954,311,0,6265,5643,0,5954,5954,1.0,0.052233792408464895,0.9503591380686353,0.0,0.8432986227746053,307,307,1.0,0,0,0,0.0
spoof_05,170,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,307,0,0.0,0,0,0,0.0
spoof_05,170,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,307,0,0.0,0,0,0,0.0
spoof_05,171,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,295,0,0.0,0,0,0,0.0
spoof_05,171,claimed_provenance_only,Claimed provenance only,5954,295,0,6249,5659,0,5954,5954,1.0,0.04954652334564998,0.9527924467914867,0.0,0.8513604299630501,295,295,1.0,0,0,0,0.0
spoof_05,171,claimed_or_coverage,Claimed provenance OR coverage,5954,299,0,6253,5655,0,5954,5954,1.0,0.05021834061135371,0.9521829521829522,0.0,0.8493449781659389,295,295,1.0,0,0,0,0.0
spoof_05,171,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,295,0,0.0,0,0,0,0.0
spoof_05,171,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,295,0,0.0,0,0,0,0.0
spoof_05,172,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,326,0,0.0,0,0,0,0.0
spoof_05,172,claimed_provenance_only,Claimed provenance only,5954,326,0,6280,5628,0,5954,5954,1.0,0.05475310715485388,0.9480891719745222,0.0,0.8357406785354383,326,326,1.0,0,0,0,0.0
spoof_05,172,claimed_or_coverage,Claimed provenance OR coverage,5954,330,0,6284,5624,0,5954,5954,1.0,0.05542492442055761,0.9474856779121579,0.0,0.8337252267383272,326,326,1.0,0,0,0,0.0
spoof_05,172,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,326,0,0.0,0,0,0,0.0
spoof_05,172,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,326,0,0.0,0,0,0,0.0
spoof_05,173,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,293,0,0.0,0,0,0,0.0
spoof_05,173,claimed_provenance_only,Claimed provenance only,5954,293,0,6247,5661,0,5954,5954,1.0,0.04921061471279812,0.9530974867936609,0.0,0.8523681558616056,293,293,1.0,0,0,0,0.0
spoof_05,173,claimed_or_coverage,Claimed provenance OR coverage,5954,297,0,6251,5657,0,5954,5954,1.0,0.04988243197850185,0.9524876019836827,0.0,0.8503527040644945,293,293,1.0,0,0,0,0.0
spoof_05,173,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,293,0,0.0,0,0,0,0.0
spoof_05,173,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,293,0,0.0,0,0,0,0.0
spoof_05,174,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,306,0,0.0,0,0,0,0.0
spoof_05,174,claimed_provenance_only,Claimed provenance only,5954,306,0,6260,5648,0,5954,5954,1.0,0.051394020826335235,0.9511182108626198,0.0,0.8458179375209943,306,306,1.0,0,0,0,0.0
spoof_05,174,claimed_or_coverage,Claimed provenance OR coverage,5954,310,0,6264,5644,0,5954,5954,1.0,0.05206583809203896,0.9505108556832694,0.0,0.8438024857238831,306,306,1.0,0,0,0,0.0
spoof_05,174,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,306,0,0.0,0,0,0,0.0
spoof_05,174,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,306,0,0.0,0,0,0,0.0
spoof_05,175,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,300,0,0.0,0,0,0,0.0
spoof_05,175,claimed_provenance_only,Claimed provenance only,5954,300,0,6254,5654,0,5954,5954,1.0,0.05038629492777964,0.9520307003517748,0.0,0.8488411152166611,300,300,1.0,0,0,0,0.0
spoof_05,175,claimed_or_coverage,Claimed provenance OR coverage,5954,304,0,6258,5650,0,5954,5954,1.0,0.05105811219348337,0.9514221796100991,0.0,0.8468256634195499,300,300,1.0,0,0,0,0.0
spoof_05,175,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,300,0,0.0,0,0,0,0.0
spoof_05,175,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,300,0,0.0,0,0,0,0.0
spoof_05,176,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,329,0,0.0,0,0,0,0.0
spoof_05,176,claimed_provenance_only,Claimed provenance only,5954,329,0,6283,5625,0,5954,5954,1.0,0.05525697010413168,0.947636479388827,0.0,0.834229089687605,329,329,1.0,0,0,0,0.0
spoof_05,176,claimed_or_coverage,Claimed provenance OR coverage,5954,333,0,6287,5621,0,5954,5954,1.0,0.055928787369835406,0.9470335613170033,0.0,0.8322136378904937,329,329,1.0,0,0,0,0.0
spoof_05,176,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,329,0,0.0,0,0,0,0.0
spoof_05,176,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,329,0,0.0,0,0,0,0.0
spoof_05,177,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,319,2,0.006269592476489028,0,0,0,0.0
spoof_05,177,claimed_provenance_only,Claimed provenance only,5954,319,0,6273,5635,0,5954,5954,1.0,0.05357742693987236,0.9491471385302088,0.0,0.8392677191803829,319,319,1.0,0,0,0,0.0
spoof_05,177,claimed_or_coverage,Claimed provenance OR coverage,5954,321,0,6275,5633,0,5954,5954,1.0,0.05391333557272422,0.9488446215139442,0.0,0.8382599932818273,319,319,1.0,0,0,0,0.0
spoof_05,177,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,319,0,0.0,0,0,0,0.0
spoof_05,177,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5952,2,5954,5954,1.0,0.0,1.0,0.00016795431642593214,0.9999832045683573,319,0,0.0,0,0,0,0.0
spoof_05,178,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,331,0,0.0,0,0,0,0.0
spoof_05,178,claimed_provenance_only,Claimed provenance only,5954,331,0,6285,5623,0,5954,5954,1.0,0.05559287873698354,0.9473349244232299,0.0,0.8332213637890494,331,331,1.0,0,0,0,0.0
spoof_05,178,claimed_or_coverage,Claimed provenance OR coverage,5954,335,0,6289,5619,0,5954,5954,1.0,0.05626469600268727,0.9467323898871045,0.0,0.8312059119919382,331,331,1.0,0,0,0,0.0
spoof_05,178,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,331,0,0.0,0,0,0,0.0
spoof_05,178,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,331,0,0.0,0,0,0,0.0
spoof_05,179,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,329,0,0.0,0,0,0,0.0
spoof_05,179,claimed_provenance_only,Claimed provenance only,5954,329,0,6283,5625,0,5954,5954,1.0,0.05525697010413168,0.947636479388827,0.0,0.834229089687605,329,329,1.0,0,0,0,0.0
spoof_05,179,claimed_or_coverage,Claimed provenance OR coverage,5954,333,0,6287,5621,0,5954,5954,1.0,0.055928787369835406,0.9470335613170033,0.0,0.8322136378904937,329,329,1.0,0,0,0,0.0
spoof_05,179,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,329,0,0.0,0,0,0,0.0
spoof_05,179,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,329,0,0.0,0,0,0,0.0
spoof_05,180,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,306,1,0.0032679738562091504,0,0,0,0.0
spoof_05,180,claimed_provenance_only,Claimed provenance only,5954,306,0,6260,5648,0,5954,5954,1.0,0.051394020826335235,0.9511182108626198,0.0,0.8458179375209943,306,306,1.0,0,0,0,0.0
spoof_05,180,claimed_or_coverage,Claimed provenance OR coverage,5954,309,0,6263,5645,0,5954,5954,1.0,0.05189788377561303,0.9506626217467667,0.0,0.8443063486731609,306,306,1.0,0,0,0,0.0
spoof_05,180,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,306,0,0.0,0,0,0,0.0
spoof_05,180,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5951,3,5954,5954,1.0,0.0,1.0,0.0002519314746388982,0.9999748068525361,306,0,0.0,0,0,0,0.0
spoof_05,181,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,292,0,0.0,0,0,0,0.0
spoof_05,181,claimed_provenance_only,Claimed provenance only,5954,292,0,6246,5662,0,5954,5954,1.0,0.04904266039637219,0.9532500800512328,0.0,0.8528720188108835,292,292,1.0,0,0,0,0.0
spoof_05,181,claimed_or_coverage,Claimed provenance OR coverage,5954,296,0,6250,5658,0,5954,5954,1.0,0.049714477662075915,0.95264,0.0,0.8508565670137722,292,292,1.0,0,0,0,0.0
spoof_05,181,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,292,0,0.0,0,0,0,0.0
spoof_05,181,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,292,0,0.0,0,0,0,0.0
spoof_05,182,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,278,0,0.0,0,0,0,0.0
spoof_05,182,claimed_provenance_only,Claimed provenance only,5954,278,0,6232,5676,0,5954,5954,1.0,0.04669129996640914,0.9553915275994865,0.0,0.8599261001007726,278,278,1.0,0,0,0,0.0
spoof_05,182,claimed_or_coverage,Claimed provenance OR coverage,5954,282,0,6236,5672,0,5954,5954,1.0,0.04736311723211287,0.9547787042976267,0.0,0.8579106483036614,278,278,1.0,0,0,0,0.0
spoof_05,182,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,278,0,0.0,0,0,0,0.0
spoof_05,182,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,278,0,0.0,0,0,0,0.0
spoof_05,183,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,313,0,0.0,0,0,0,0.0
spoof_05,183,claimed_provenance_only,Claimed provenance only,5954,313,0,6267,5641,0,5954,5954,1.0,0.05256970104131676,0.9500558480931866,0.0,0.8422908968760497,313,313,1.0,0,0,0,0.0
spoof_05,183,claimed_or_coverage,Claimed provenance OR coverage,5954,317,0,6271,5637,0,5954,5954,1.0,0.05324151830702049,0.9494498485090097,0.0,0.8402754450789385,313,313,1.0,0,0,0,0.0
spoof_05,183,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,313,0,0.0,0,0,0,0.0
spoof_05,183,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,313,0,0.0,0,0,0,0.0
spoof_05,184,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,300,1,0.0033333333333333335,0,0,0,0.0
spoof_05,184,claimed_provenance_only,Claimed provenance only,5954,300,0,6254,5654,0,5954,5954,1.0,0.05038629492777964,0.9520307003517748,0.0,0.8488411152166611,300,300,1.0,0,0,0,0.0
spoof_05,184,claimed_or_coverage,Claimed provenance OR coverage,5954,303,0,6257,5651,0,5954,5954,1.0,0.05089015787705744,0.9515742368547228,0.0,0.8473295263688276,300,300,1.0,0,0,0,0.0
spoof_05,184,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,300,0,0.0,0,0,0,0.0
spoof_05,184,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5951,3,5954,5954,1.0,0.0,1.0,0.0002519314746388982,0.9999748068525361,300,0,0.0,0,0,0,0.0
spoof_05,185,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,265,0,0.0,0,0,0,0.0
spoof_05,185,claimed_provenance_only,Claimed provenance only,5954,265,0,6219,5689,0,5954,5954,1.0,0.044507893852872016,0.957388647692555,0.0,0.866476318441384,265,265,1.0,0,0,0,0.0
spoof_05,185,claimed_or_coverage,Claimed provenance OR coverage,5954,269,0,6223,5685,0,5954,5954,1.0,0.04517971111857575,0.9567732604852964,0.0,0.8644608666442728,265,265,1.0,0,0,0,0.0
spoof_05,185,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,265,0,0.0,0,0,0,0.0
spoof_05,185,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,265,0,0.0,0,0,0,0.0
spoof_05,186,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,305,0,0.0,0,0,0,0.0
spoof_05,186,claimed_provenance_only,Claimed provenance only,5954,305,0,6259,5649,0,5954,5954,1.0,0.0512260665099093,0.9512701709538265,0.0,0.8463218004702721,305,305,1.0,0,0,0,0.0
spoof_05,186,claimed_or_coverage,Claimed provenance OR coverage,5954,309,0,6263,5645,0,5954,5954,1.0,0.05189788377561303,0.9506626217467667,0.0,0.8443063486731609,305,305,1.0,0,0,0,0.0
spoof_05,186,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,305,0,0.0,0,0,0,0.0
spoof_05,186,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,305,0,0.0,0,0,0,0.0
spoof_05,187,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,298,0,0.0,0,0,0,0.0
spoof_05,187,claimed_provenance_only,Claimed provenance only,5954,298,0,6252,5656,0,5954,5954,1.0,0.05005038629492778,0.9523352527191299,0.0,0.8498488411152166,298,298,1.0,0,0,0,0.0
spoof_05,187,claimed_or_coverage,Claimed provenance OR coverage,5954,302,0,6256,5652,0,5954,5954,1.0,0.05072220356063151,0.9517263427109974,0.0,0.8478333893181055,298,298,1.0,0,0,0,0.0
spoof_05,187,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,298,0,0.0,0,0,0,0.0
spoof_05,187,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,298,0,0.0,0,0,0,0.0
spoof_05,188,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,291,1,0.003436426116838488,0,0,0,0.0
spoof_05,188,claimed_provenance_only,Claimed provenance only,5954,291,0,6245,5663,0,5954,5954,1.0,0.048874706079946255,0.9534027221777422,0.0,0.8533758817601612,291,291,1.0,0,0,0,0.0
spoof_05,188,claimed_or_coverage,Claimed provenance OR coverage,5954,294,0,6248,5660,0,5954,5954,1.0,0.04937856902922405,0.9529449423815621,0.0,0.8518642929123278,291,291,1.0,0,0,0,0.0
spoof_05,188,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,291,0,0.0,0,0,0,0.0
spoof_05,188,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5951,3,5954,5954,1.0,0.0,1.0,0.0002519314746388982,0.9999748068525361,291,0,0.0,0,0,0,0.0
spoof_05,189,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,301,0,0.0,0,0,0,0.0
spoof_05,189,claimed_provenance_only,Claimed provenance only,5954,301,0,6255,5653,0,5954,5954,1.0,0.050554249244205575,0.9518784972022382,0.0,0.8483372522673833,301,301,1.0,0,0,0,0.0
spoof_05,189,claimed_or_coverage,Claimed provenance OR coverage,5954,305,0,6259,5649,0,5954,5954,1.0,0.0512260665099093,0.9512701709538265,0.0,0.8463218004702721,301,301,1.0,0,0,0,0.0
spoof_05,189,verified_provenance_only,Verified provenance only,5954,0,0,5954,5954,0,5954,5954,1.0,0.0,1.0,0.0,1.0,301,0,0.0,0,0,0,0.0
spoof_05,189,qgdca_verified_abstain,QG-DCA verified + abstain,5954,0,0,5954,5950,4,5954,5954,1.0,0.0,1.0,0.0003359086328518643,0.9999664091367149,301,0,0.0,0,0,0,0.0
spoof_05,190,coverage_only,Coverage only,5918,4,36,5922,5986,0,5954,5954,0.9939536446086664,0.0006718172657037286,0.9993245525160419,0.0,0.9904266039637218,297,0,0.0,0,0,0,0.0
spoof_05,190,claimed_provenance_only,Claimed provenance only,5954,297,0,6251,5657,0,5954,5954,1.0,0.04988243197850185,0.9524876019836827,0.0,0.8503527040644945,297,297,1.0,0,0,0,0.0
spoof_05,190,claimed_or_coverage,Claimed provenance OR coverage,5954,301,0,6255,5653,0,5954,5954,1.0,0.050554249244205575,0.9518784972022382,0.0,0.8483372522673833,297,297,1.0,0,0,0,0.0
